id,amount,currency,state,date
D1001720653843084,1491.62,USD,connecticut,6/7/2007 1:02
P2562241762871919,1528.48,USD,idaho,9/8/2007 19:07
X4986922115782700,377.68,GBP,manchester,3/3/2007 4:28
B1346921435551185,1068.27,USD,ohio,7/1/2007 5:30
K4684830088073444,655.09,USD,new jersey,2/26/2007 22:04
C6397152842143068,1516.57,USD,rhode island,7/25/2007 21:43
P2511954441968406,1517.21,JPY,vestfold,3/11/2007 21:13
F4727877716498344,83.37,USD,california,2/11/2007 7:13
H5559699041133179,27.2,USD,pointe-a-pitre,8/30/2007 2:16
M8288965187077973,818.18,USD,san salvador,5/12/2007 21:24
H7139207623931700,273.86,EUR,pennsylvania,4/10/2007 8:15
B1247865146815744,1947.22,SGD,texas,4/1/2007 20:45
Q7236646519623123,1850.65,USD,wisconsin,7/14/2007 3:24
F8052852029644420,107.0,GBP,san salvador,4/23/2007 16:38
H8718657211768526,936.62,USD,michigan,11/13/2007 17:19
B8426516126946989,1842.8,GBP,alberta,5/17/2007 10:01
U7469921847174460,1233.97,USD,krasnodarskiy kray,10/21/2007 7:05
U1717653982517047,553.36,USD,wien,5/12/2007 7:13
I2559441694893527,1642.81,USD,san salvador,4/6/2007 1:09
Q9601130344923004,535.09,NOK,oregon,2/28/2007 10:14
D4577677360684277,1390.67,USD,georgia,8/27/2007 22:29
G1887815825992512,866.91,USD,new york,10/9/2007 3:24
Y4613215045938036,1802.58,USD,georgia,10/20/2007 16:15
F8715502313941719,594.83,USD,california,3/10/2007 14:58
E9412612776585011,124.43,USD,kansas,12/26/2007 14:16
K8543468791897412,225.02,USD,steiermark,3/9/2007 1:46
W7998620950353206,609.21,CAD,florida,2/10/2007 14:05
O8071793540097360,220.06,USD,paris,11/7/2007 11:29
B7852929539156035,942.83,USD,baja california,2/12/2007 14:15
O8534823028142003,1483.1,BRL,seoul teukbyeolsi,3/7/2007 7:47
E1537641861047593,400.09,USD,ohio,4/6/2007 0:24
S6461245548242153,602.17,USD,colorado,2/11/2007 3:23
X9689830645982924,226.42,USD,alabama,7/1/2007 1:15
U3704900510417122,730.08,USD,texas,6/21/2007 7:32
C5962951980953818,1131.43,AUD,california,11/1/2007 22:27
Y6622920327331293,1390.51,SEK,florida,6/28/2007 21:18
O1614379524249409,1047.33,USD,wisconsin,4/11/2007 14:39
B5455867949119159,1195.26,USD,california,2/15/2007 9:51
C7687285923888866,330.86,USD,ohio,8/11/2007 12:00
D8919126330084401,628.61,USD,sheffield,9/3/2007 5:38
U4990766341811047,1494.43,USD,milano,3/12/2007 15:39
P9370275625911345,1686.88,USD,hamerkaz,2/11/2007 3:33
U9721272099305244,1825.51,USD,paris,3/24/2007 17:45
O4394312097412235,1579.09,USD,rhode island,3/4/2007 19:04
G1650631449894534,1729.92,EUR,ontario,7/6/2007 2:26
Y2380191289442280,29.13,USD,iowa,3/24/2007 14:22
H5940477543623570,163.29,USD,niedersachsen,2/26/2007 7:32
T4271250073203449,443.37,JPY,massachusetts,3/4/2007 5:23
G6378934970476316,936.94,USD,ar riyad,3/27/2007 6:25
G3413905978704690,1203.41,USD,ontario,8/10/2007 7:37
B6921338528634892,151.18,USD,georgia,6/30/2007 13:48
S1214955454523467,1291.81,GBP,hovedstaden,4/14/2007 22:24
S2696355685779370,893.0,USD,victoria,12/20/2007 5:53
S7053776259368154,1387.82,USD,nordrhein-westfalen,5/29/2007 19:29
B5868750031102078,1834.13,USD,rio de janeiro,9/28/2007 21:32
T1381597540393163,334.37,USD,new jersey,4/5/2007 23:41
Y6898714522121421,1222.14,AUD,limburg,6/16/2007 13:11
B9000590884065682,1448.14,USD,new hampshire,5/12/2007 8:03
A5240543160979699,103.32,USD,pennsylvania,6/7/2007 12:02
J1282166542015838,1857.74,EUR,victoria,4/15/2007 22:22
Z3433431111742561,1293.78,CLP,california,5/20/2007 22:16
T3539811092925727,397.23,GBP,district of columbia,3/12/2007 11:02
P7949185810606121,571.38,USD,greater london,11/26/2007 4:56
D8056708676263275,390.39,AUD,slough,3/7/2007 21:03
E4730286420253993,174.03,AUD,california,4/14/2007 11:38
G4637678769128954,1501.21,GBP,kansas,4/21/2007 9:19
E6834848834835890,721.44,CAD,california,6/2/2007 11:09
B2142187477273253,1374.78,USD,new south wales,6/4/2007 12:55
R6621628373453790,1663.62,THB,illinois,3/6/2007 14:02
D8119638722561701,694.56,USD,new york,4/19/2007 13:34
P5593128482961805,1021.08,USD,new york,2/10/2007 21:50
Y5439934937641539,225.84,USD,ontario,2/11/2007 4:42
T9456107689125021,1656.05,USD,new mexico,7/15/2007 1:43
N8602816951114404,1632.17,NOK,brescia,2/10/2007 23:38
T9163296685047103,1452.86,USD,new south wales,3/10/2007 1:39
Q4129332174841635,1010.45,USD,washington,7/21/2007 8:05
P3102532436147499,282.46,AUD,california,8/5/2007 16:44
T6884604554914258,931.86,USD,mississippi,2/11/2007 4:10
M6484283254777769,847.14,USD,minnesota,4/21/2007 10:34
M3922699622385917,942.56,USD,colorado,2/18/2007 21:11
S9930928546833299,120.29,SEK,new mexico,8/5/2007 14:20
F3690278263746264,675.62,USD,california,9/9/2007 3:15
M8020425194641869,1522.3,GBP,mississippi,3/22/2007 5:26
G3669236194872282,752.4,NOK,massachusetts,5/5/2007 9:17
O3507297252377057,468.01,USD,california,11/25/2007 15:35
J4094385785255569,1793.78,USD,valencia,2/23/2007 7:12
J7625321178876035,1679.19,USD,texas,2/10/2007 21:06
D9776569023308607,720.5,USD,greater london,11/27/2007 21:09
N9867508065337138,1730.71,USD,ohio,2/11/2007 4:17
G5604870933814651,1728.96,USD,california,5/26/2007 17:31
J9635483856835627,1805.77,NOK,zuid-holland,8/6/2007 7:45
Q6545608692125969,1255.52,USD,maharashtra,2/26/2007 9:27
F6873972635205581,1258.51,AUD,new york,11/2/2007 8:46
I5462172277932365,773.91,USD,louisiana,3/6/2007 17:11
K8419134874963616,1481.32,USD,solihull,2/10/2007 15:49
Z7459611844287358,1225.67,USD,california,3/15/2007 5:23
S8821902031087172,970.09,ZAR,pennsylvania,3/3/2007 1:25
K3268690717769742,1730.65,USD,kentucky,2/19/2007 4:08
W3897836459307754,675.97,NOK,virginia,7/7/2007 20:55
U6867290311696222,740.6,USD,greater london,2/23/2007 16:16
C4170124060866503,292.93,USD,ohio,3/12/2007 12:17
O6040760377701658,1369.46,EUR,new york,10/20/2007 17:38
D2402227054289134,847.79,GBP,colorado,4/26/2007 12:45
E7508889098903707,485.6,USD,minas gerais,2/18/2007 13:29
D5870281960071772,968.07,EUR,buenos aires,3/18/2007 15:45
E2221557255362579,1647.72,USD,district of columbia,5/5/2007 20:35
M2450768060776602,1408.55,EUR,illinois,4/24/2007 4:37
T4788571913916498,610.83,USD,maine,11/13/2007 3:57
C6700131879584739,469.16,USD,midtjylland,3/15/2007 12:49
X3016329765085848,900.15,USD,west virginia,6/29/2007 7:04
V7750727566191540,771.45,USD,greater london,3/23/2007 5:20
D9575304381718394,614.4,USD,arizona,2/24/2007 11:38
E1782302267466081,760.41,USD,texas,6/30/2007 19:43
V6669858739834450,382.95,USD,alberta,4/7/2007 15:43
T9135229129238267,852.79,AUD,texas,6/19/2007 6:14
I4440842048001609,158.78,USD,florida,2/11/2007 3:52
U2939898950716223,1196.86,USD,south dakota,2/10/2007 18:26
N4659664431733777,303.07,USD,ontario,4/28/2007 21:19
F3788497528128298,1008.14,USD,california,2/22/2007 18:51
X9178421567562438,1938.84,USD,oregon,4/18/2007 7:53
E6357447747014046,802.97,USD,firenze,3/10/2007 21:58
C1489289656784145,1267.51,EUR,arizona,2/28/2007 13:07
K7780576468113747,894.46,CAD,indiana,7/8/2007 2:52
D3983515433418602,1261.54,USD,queensland,7/26/2007 2:51
E6433596248597649,632.15,RUB,kurskaya oblast',3/4/2007 23:59
K7427678067899786,1793.38,CAD,new york,5/10/2007 7:38
V5816744066258485,1126.64,USD,missouri,6/1/2007 6:32
V2267790419774933,1750.67,USD,new york,2/10/2007 10:02
P6582356847582644,601.27,USD,california,5/21/2007 23:52
K3371382724991259,1922.02,KRW,new york,6/18/2007 15:00
P6778264362741508,252.6,EUR,california,2/11/2007 5:58
R1723445166175758,1653.1,USD,jalisco,3/14/2007 16:15
V8334130341093715,198.72,USD,bucuresti,8/22/2007 1:45
U1589358018602624,764.49,USD,bayern,6/10/2007 11:13
A3550192112444085,170.45,GBP,nevada,3/3/2007 3:43
D8871447185804447,649.92,AUD,florida,4/3/2007 13:23
Q9858914441509903,1092.76,USD,new york,9/29/2007 0:49
C9571100796423385,1706.7,USD,kentucky,12/5/2007 2:27
I9057811013108029,486.24,HKD,texas,5/17/2007 20:56
G3426743132734997,182.82,CAD,bucuresti,3/30/2007 10:01
B8298794910385234,725.3,KRW,greater london,3/31/2007 14:41
L7622483241625736,154.93,USD,sheffield,10/18/2007 21:57
B3566251476743933,1592.76,USD,greater london,10/21/2007 9:52
J6571573448522854,1766.57,USD,louisiana,2/10/2007 21:48
F4120460915492822,200.23,USD,manchester,4/6/2007 17:51
W7913433582144877,1737.97,USD,minnesota,5/2/2007 6:31
S6771262765063302,793.3,USD,california,3/22/2007 17:49
U5969266615293982,53.01,USD,florida,8/25/2007 15:15
E4763234990704637,1915.54,USD,new jersey,7/28/2007 17:16
L8356817471674454,1186.18,USD,paris,2/5/2008 9:56
L5182729795665922,1606.03,USD,ohio,5/31/2007 16:48
A8215445791801517,1205.44,USD,texas,5/21/2007 20:10
D7054234652953246,979.62,USD,british columbia,2/18/2007 8:39
J8992174999891309,341.53,USD,new york,2/12/2007 12:15
K7851954554713416,388.65,USD,nebraska,3/2/2007 6:32
R9422739935334077,316.45,USD,tokyo,6/16/2007 17:02
Y9122523525205998,1904.82,USD,australian capital territory,2/23/2007 20:59
G7217282485494583,1146.96,USD,alabama,4/8/2007 5:28
O8243808055196141,1538.53,USD,noord-holland,4/1/2007 19:06
H9787782798647768,382.97,USD,florida,5/20/2007 18:16
P9644223473083093,271.42,USD,berlin,2/10/2007 16:18
N4135939678688573,1040.88,USD,new york,4/18/2007 5:25
V1962945382754536,633.59,USD,north carolina,5/13/2007 2:16
M3322982055098419,1704.48,USD,pennsylvania,2/16/2007 11:12
M4733356187752070,203.35,USD,texas,5/12/2007 7:55
I7933699949485667,1596.11,USD,south carolina,4/24/2007 2:02
G8180678186257755,743.22,BRL,california,3/25/2007 6:34
O7569977339153490,1584.49,SEK,arizona,2/19/2007 11:57
D6936351317284023,1090.92,USD,san salvador,4/24/2007 5:03
U4230816863107593,1807.64,USD,parana,2/17/2007 6:31
H2023214152132035,973.91,GBP,new york,5/11/2007 19:56
P1070143157883152,338.24,USD,california,9/30/2007 14:22
S2279585572757968,230.77,SEK,louisiana,5/21/2007 7:44
D1200880999472631,747.46,USD,wien,3/12/2007 13:44
L3793310313098946,1999.73,USD,washington,3/11/2007 6:57
W8688752088159446,728.17,USD,berlin,8/4/2007 14:42
Y1320237870423929,1546.23,USD,wisconsin,7/4/2007 23:27
K2164862666199548,1891.95,USD,parana,3/18/2007 12:28
S5551588280318816,1027.66,USD,district of columbia,2/18/2007 5:01
I6068799499822477,319.68,USD,illinois,2/17/2007 14:20
O4892510830846399,341.94,USD,california,5/26/2007 1:43
T2849142018926878,1894.48,USD,washington,3/18/2007 0:33
Y4179807253965858,931.85,USD,texas,2/10/2007 14:30
I1216585418805809,1295.76,USD,texas,9/8/2007 14:20
Z2243255025187952,612.36,AUD,new york,4/7/2007 15:57
Z6734849763901722,708.74,USD,castries,3/2/2007 19:43
E9574515971046690,621.11,USD,texas,2/10/2007 22:35
B3224691133116280,1461.14,USD,california,5/11/2007 22:17
N1826319645405710,218.58,USD,illinois,9/15/2007 4:44
H4665610572347406,524.73,USD,sao paulo,6/11/2007 3:28
K9668109675943447,305.18,USD,michigan,3/19/2007 8:40
J8287887644037063,541.23,GBP,south dakota,7/29/2007 3:19
K6486242753576201,1283.49,USD,victoria,2/23/2007 3:13
P1580547281519554,1731.99,USD,ohio,2/10/2007 10:49
I4611701245749094,1304.39,USD,new jersey,6/22/2007 16:23
T2987758591811639,919.22,USD,illinois,10/21/2007 7:38
C8986336656128634,989.97,EUR,new york,3/30/2007 11:09
V2774260636385019,63.97,USD,arizona,12/20/2007 6:27
J2282510711735839,1647.17,CAD,minnesota,2/28/2007 13:24
J3446449615859432,417.56,USD,ciudad de buenos aires,4/15/2007 20:40
I9268259050643456,1520.55,USD,georgia,2/10/2007 16:40
R9405588548282406,1043.83,USD,massachusetts,3/12/2007 19:06
S2926687895164025,48.72,USD,virginia,3/12/2007 21:54
X3397919715724869,524.96,USD,south carolina,6/10/2007 22:33
V3498733851778383,1733.37,BRL,greater london,3/15/2007 1:58
K6345602160963792,963.08,USD,illinois,4/12/2007 3:59
Z8181638869945592,1354.2,GBP,district of columbia,2/22/2007 22:31
N7080737027997831,914.22,USD,washington,4/16/2007 8:04
N8656520323072053,676.76,AUD,brussels,6/10/2007 23:10
J3168343144377427,146.56,USD,georgia,4/11/2007 23:53
N3279945062259988,349.66,USD,wisconsin,8/21/2007 14:49
B2917714060413188,1972.56,USD,birmingham,5/8/2007 15:17
R9361407129931361,506.04,USD,ohio,2/22/2007 4:51
N3850922588395536,1183.4,RUB,california,9/14/2007 15:20
G8229438510874726,664.48,USD,oregon,6/29/2007 8:11
O6545129533538583,1602.88,USD,paris,3/10/2007 15:39
Z1425545851017819,1649.63,USD,idaho,2/16/2007 18:08
K5864669355506866,491.96,SEK,hawaii,12/7/2007 19:15
Z8692477025926866,1009.47,USD,milano,7/15/2007 3:27
P1072197041289071,1786.48,USD,california,3/21/2007 13:05
N3066331931058217,1362.66,USD,mazowieckie,2/15/2007 8:49
V8217884034514683,1761.97,CAD,new jersey,10/9/2007 3:46
I6304585550166272,234.91,HKD,washington,2/11/2007 2:52
K3858161665298198,842.52,AUD,greater london,2/28/2007 12:25
X4899152776653326,436.23,USD,ohio,2/24/2007 7:40
B3289994985137703,100.55,NOK,south carolina,10/28/2007 22:03
D8697136668783441,1128.58,USD,skane lan,8/25/2007 23:23
U1467513592514978,184.95,KRW,michigan,7/4/2007 15:40
I7839600910702217,1067.33,DKK,hawaii,2/25/2007 5:25
K4617454852167708,1700.67,USD,texas,2/10/2007 16:47
I4825735119937121,1919.14,USD,virginia,3/3/2007 4:39
G3441466726815696,578.37,USD,pennsylvania,4/14/2007 11:15
D3393222953917275,698.1,EUR,western australia,4/7/2007 20:27
B4821659858861873,1001.99,USD,seine-et-marne,6/15/2007 10:13
L8700686062115567,460.38,USD,arkansas,6/4/2007 9:18
J6595688390735749,302.11,USD,massachusetts,3/9/2007 21:13
Y3430224564467350,759.25,EUR,california,2/10/2007 21:02
F9561616438465334,1998.1,USD,minnesota,4/21/2007 16:08
Q6005766183444833,774.93,USD,maine,2/24/2007 12:54
Z3531109484025338,1993.43,EUR,slough,6/10/2007 21:25
O8274926410996808,971.09,GBP,florida,3/27/2007 19:36
B3295864136817034,406.04,USD,new hampshire,10/21/2007 8:24
V1954958139005335,339.05,JPY,new york,8/1/2007 8:11
G8173154387249392,374.38,USD,tennessee,3/24/2007 23:58
Y4875126062559417,573.09,USD,texas,3/24/2007 23:27
S5228931016325416,1767.9,GBP,pennsylvania,1/12/2008 23:03
Q7449225775327938,1985.06,EUR,slough,5/12/2007 0:06
O9983133129535757,1560.05,AUD,alabama,3/24/2007 9:34
B6712705925041026,1470.51,USD,hlavni mesto praha,5/21/2007 9:02
D8086382995093189,1492.95,USD,alabama,3/9/2007 21:31
Z7940731974818934,608.51,USD,maryland,9/23/2007 0:27
L6029709734092037,646.9,USD,barcelona,3/18/2007 10:10
E1775671513576380,1177.66,USD,massachusetts,6/29/2007 2:08
X5330712731323962,1185.97,USD,florida,3/26/2007 14:09
H5814533424155500,1481.54,USD,texas,2/19/2007 21:23
O6677595012652809,665.43,USD,pennsylvania,5/31/2007 21:00
S3562896428895571,1929.09,EUR,michigan,2/22/2007 21:33
Y5525709682964354,842.92,USD,south australia,3/23/2007 4:21
W5113530895747691,984.87,USD,georgia,5/29/2007 14:52
R2751882548071460,1627.17,AUD,nova scotia,4/28/2007 17:35
O4020279550362670,1912.63,KRW,pennsylvania,3/15/2007 19:04
R7000148854336752,475.12,USD,california,5/19/2007 21:21
R1381517448259698,1166.33,USD,illinois,8/18/2007 22:58
C5586805874594591,226.11,CAD,pennsylvania,5/17/2007 23:34
S5908489921584407,1938.23,USD,kentucky,3/21/2007 17:22
C3753953697839750,622.71,USD,pennsylvania,7/22/2007 18:40
W8169648565943171,791.8,USD,new york,5/12/2007 9:07
E1224277075045403,161.54,USD,california,12/7/2007 9:15
H7740329652743064,1105.37,EUR,pennsylvania,3/19/2007 6:31
J2808969974977493,207.99,USD,tennessee,8/12/2007 6:33
N3492493231345890,1784.93,USD,masqat,4/2/2007 1:12
R4724606367811936,81.82,USD,california,10/11/2007 3:26
E9611645551387726,1923.37,USD,illinois,7/15/2007 4:10
P4603157215883714,604.72,GBP,sheffield,5/23/2007 20:42
K2146862369983386,1961.55,AUD,bayern,3/10/2007 2:04
E6067347888843430,1378.75,USD,california,5/18/2007 0:06
Q3624245855484017,121.57,BRL,wrexham,9/6/2007 4:36
I7132838682969351,1754.58,DKK,massachusetts,7/21/2007 3:07
R7084908475183394,749.61,USD,florida,12/7/2007 22:38
X8982558814879884,1530.31,AUD,north carolina,8/6/2007 4:53
O8222741086831699,723.67,EUR,madrid,3/30/2007 19:01
D7608802172259455,704.51,USD,ohio,4/11/2007 17:56
L7872529391511080,1380.72,USD,florida,3/30/2007 16:25
K7072941544325888,1789.71,USD,california,6/10/2007 23:38
Y9097576484367080,1227.85,USD,ohio,12/7/2007 9:46
G9165991484031518,227.19,USD,massachusetts,4/6/2007 0:02
X2747974862427337,1543.62,USD,california,4/15/2007 15:01
O7291914035799678,529.78,USD,texas,3/1/2007 8:20
B3275512370237016,187.01,GBP,nevada,2/10/2007 22:06
D3801297468999231,1504.43,USD,virginia,4/15/2007 4:12
W8392448356262665,1196.99,USD,new york,8/12/2007 6:03
B7776763176903272,1461.04,GBP,new york,3/12/2007 7:15
X5247152098665782,1177.3,EUR,macau,2/11/2007 5:39
P1698124070852007,1850.02,AUD,wisconsin,2/23/2007 6:30
S2003766469869811,172.22,USD,british columbia,4/6/2007 4:51
G8889303270899851,19.88,USD,gyeonggi-do,6/5/2007 23:46
A8928185815158604,1602.69,EUR,tennessee,6/23/2007 16:03
Q2555670645437248,454.42,EUR,alberta,2/11/2007 3:47
O8367656631861201,630.86,USD,new south wales,2/22/2007 20:16
V1990916653654789,691.35,MXN,auckland,9/28/2007 14:41
M2785954859991450,1094.37,USD,greater london,7/5/2007 9:28
R5393801010042004,1831.49,NZD,brussels,2/17/2007 6:55
M5858746277572631,279.04,EUR,new york,9/18/2007 13:19
B2434182888327493,401.8,USD,michigan,5/11/2007 18:54
Y1596673022123227,84.7,USD,virginia,2/12/2007 11:16
A9766532731253713,972.96,USD,colorado,5/6/2007 10:16
H7872161299916750,214.81,USD,none,2/11/2007 8:58
U6383871063016395,1430.45,AUD,texas,3/8/2007 20:53
Y3365641923719130,30.53,USD,greater london,3/1/2007 2:07
E8103217332448000,384.69,AUD,sheffield,3/4/2007 7:20
C7826594971563949,780.51,USD,california,5/1/2007 13:58
B8932395727927077,406.17,USD,michigan,8/19/2007 16:57
C5189504746819175,1808.69,USD,brussels,2/15/2007 10:55
Z6271372428507040,694.21,USD,washington,5/3/2007 4:26
U4493751349225524,1550.51,USD,arizona,6/17/2007 5:17
P4260460022846789,1942.91,USD,bayern,8/4/2007 8:49
P4025605679396335,793.96,USD,new jersey,6/1/2007 5:42
Z7638897687088732,1573.35,GBP,texas,6/8/2007 1:56
N7338435397297960,897.73,USD,none,4/24/2007 7:15
V1784781192623604,1210.64,GBP,kanagawa,7/3/2007 11:42
H3733612587223823,1354.42,USD,illinois,3/3/2007 9:10
L2112630738937567,474.13,USD,california,5/29/2007 17:54
Z3261293014666914,822.9,USD,hovedstaden,2/19/2007 15:30
I3404670841315526,1403.28,USD,sjaelland,8/27/2007 14:28
L6131997295043405,745.04,USD,pavia,2/20/2007 17:05
P2675491834193979,721.84,USD,mississippi,2/11/2007 3:54
I6692432764916019,658.59,AUD,massachusetts,2/11/2007 8:13
G2574204293321783,403.63,EUR,texas,2/28/2007 21:36
A5002903729618387,143.65,USD,loire-atlantique,9/19/2007 3:08
H7967307376443956,1883.46,USD,massachusetts,2/26/2007 9:11
O3327962134053799,1740.8,ARS,new york,6/21/2007 7:04
D5074434646714957,1487.79,USD,california,2/11/2007 3:03
P2422362377769994,103.38,USD,ohio,2/11/2007 4:57
Z1413658777524892,1275.89,USD,maryland,2/12/2007 23:33
R8674917088897179,797.16,USD,birmingham,2/11/2007 2:24
U3551330072508635,1104.57,USD,california,3/22/2007 22:50
H1431908763764517,788.65,RUB,north carolina,4/26/2007 18:26
K2516324356269468,234.04,USD,illinois,3/30/2007 17:03
S1223653299758634,1027.77,USD,oslo,2/10/2007 17:51
M7231669499686259,1555.99,USD,gauteng,4/3/2007 12:35
A7415199149082125,1222.46,USD,massachusetts,6/22/2007 10:40
A1853503767744644,1545.98,USD,new york,2/27/2007 0:13
C2341962896751692,1633.28,AUD,hamburg,5/29/2007 18:05
G5479981480233462,1052.3,USD,district of columbia,2/20/2007 8:52
W2801931121936904,639.91,GBP,california,3/2/2007 11:08
N1971641856959116,1934.53,USD,sheffield,3/11/2007 17:00
E4855703359446966,328.22,USD,greater london,6/22/2007 18:04
P9385267953684824,1023.76,USD,pennsylvania,3/3/2007 3:39
I8170528996035463,254.44,AUD,california,5/29/2007 22:55
I8496417258919539,1686.51,CAD,florida,2/22/2007 3:31
U6422363354825812,282.03,USD,istanbul,3/13/2007 2:15
N3856944521019466,1930.78,CRC,texas,4/29/2007 3:35
Q4338863283956982,864.85,USD,arizona,3/26/2007 18:55
A3204476415378781,495.32,QAR,massachusetts,3/9/2007 11:36
I4687988667022109,906.16,USD,maryland,2/14/2007 11:23
N3928957544101785,513.81,USD,berlin,3/25/2007 6:35
N6323426824962005,1508.34,USD,stockholms lan,2/10/2007 9:15
P7266120893752029,767.84,USD,colorado,2/11/2007 2:45
K8467987064779394,247.67,EUR,hovedstaden,5/25/2007 18:06
